Date,Open,High,Low,Close,Adj Close,Volume
30/04/2010,27.1551,27.6418,20.679199,22.7948,13.630745,300512281
31/05/2010,22.735201,23.827801,20.460699,21.086399,12.949644,211725074
30/06/2010,20.828199,24.1059,20.421,23.827801,14.633203,169420307
31/07/2010,23.947001,24.3244,20.858,21.553301,13.236379,228964373
31/08/2010,21.7817,24.006599,21.7519,23.0828,14.175683,192663269
30/09/2010,23.2616,23.3808,22.129299,22.546499,13.846326,195180284
31/10/2010,22.775,23.519899,20.9077,21.285101,13.07167,232380753
30/11/2010,21.314899,23.0928,21.0268,22.059799,13.993746,157719871
31/12/2010,22.059799,22.8743,21.622801,22.854401,14.497801,124108392
31/01/2011,22.8643,24.5231,22.7253,23.370899,14.825446,162112310
28/02/2011,23.4305,24.264799,21.8512,24.165501,15.329506,186763824
31/03/2011,24.195299,25.426901,24.006599,24.672001,15.650807,138658428
30/04/2011,24.751499,24.7813,21.314899,21.9804,13.943377,242809871
31/05/2011,21.9307,22.1691,20.9077,22.109501,14.492587,205749730
30/06/2011,22.059799,22.1691,20.2521,20.2819,13.294609,194629820
31/07/2011,20.460699,21.0268,17.7194,20.460699,13.411813,330294373
31/08/2011,20.559999,20.7388,18.4842,20.202499,13.242563,255204907
30/09/2011,19.7456,23.3908,18.8715,22.1691,14.531651,222701775
31/10/2011,21.9506,22.129299,19.159599,20.430901,13.392279,205729118
30/11/2011,21.066601,21.6327,19.805201,19.864799,13.514182,170319286
31/12/2011,19.864799,21.444,19.805201,21.007,14.291228,163878189
31/01/2012,20.9573,21.1063,19.8846,20.758699,14.122309,189573511
29/02/2012,20.530199,21.940599,20.1131,21.742001,14.791257,191616370
31/03/2012,21.940599,22.596201,21.5135,22.5763,15.358837,145092083
30/04/2012,22.6458,22.914,19.904499,20.1528,13.710111,242818786
31/05/2012,20.0138,21.156,19.864799,20.987101,14.816067,170302245
30/06/2012,21.2652,23.2318,21.1063,23.0431,16.267521,178943461
31/07/2012,23.003401,24.820999,22.923901,24.602501,17.368399,161058398
31/08/2012,24.602501,24.7813,23.341101,24.681999,17.424519,175392949
30/09/2012,24.7118,25.943399,24.6124,25.3375,17.887276,145067967
31/10/2012,25.128901,25.8242,24.0662,25.3276,17.880291,195251949
30/11/2012,25.257999,26.2215,25.188499,25.863899,18.874493,98796124
31/12/2012,25.863899,28.188101,25.863899,27.850401,20.324167,125089893
31/01/2013,27.9398,30.8202,27.4233,30.561899,22.302916,139120664
28/02/2013,30.413,31.773701,29.300501,30.552,22.295692,156299707
31/03/2013,30.552,33.670799,29.985901,33.5714,24.499138,133200244
30/04/2013,33.551601,34.554699,28.103701,28.2477,20.614105,223627704
31/05/2013,28.3172,29.499201,26.9664,28.6847,21.497929,175705986
30/06/2013,28.505899,31.316799,27.433201,30.681101,22.994144,138769001
31/07/2013,30.949301,31.6644,30.0256,31.1777,23.366322,124852314
31/08/2013,31.4856,33.2635,30.9195,32.508701,24.363848,119142833
30/09/2013,32.667599,34.7435,31.5949,34.058102,25.525053,115656106
31/10/2013,34.256802,34.5448,31.912701,32.6577,24.475513,149319354
30/11/2013,32.598099,32.737099,30.055401,32.160999,24.743713,121089325
31/12/2013,32.160999,32.270302,30.3335,30.661301,23.589891,94965089
31/01/2014,30.5023,33.5714,29.7971,33.243698,25.576714,123676225
28/02/2014,33.273499,34.584499,32.806599,34.326302,26.409634,129141893
31/03/2014,34.316399,35.746601,33.919102,34.8825,26.837557,88065203
30/04/2014,34.8825,35.051399,33.1642,34.187199,26.302612,117738848
31/05/2014,34.256802,34.673901,33.596298,33.650902,26.575274,101599604
30/06/2014,33.650902,34.4356,33.084801,34.375999,27.147909,97570431
31/07/2014,33.9389,35.041401,32.737099,34.803101,27.485209,106490523
31/08/2014,34.942101,35.130798,31.1877,31.922701,25.210455,128379202
30/09/2014,31.4161,34.703701,31.3962,34.5448,27.281216,137525553
31/10/2014,34.634201,34.703701,31.9028,32.329899,25.532034,112579971
30/11/2014,32.498699,33.4622,31.1182,32.935799,26.720945,110755253
31/12/2014,32.935799,34.594501,32.156101,34.227001,27.768501,103020177
31/01/2015,34.356098,38.021099,34.177299,37.743,30.621042,102179133
28/02/2015,37.8424,39.6203,36.888901,39.113701,31.733103,103587733
31/03/2015,38.845501,39.799,35.9701,36.213501,29.380156,94788024
30/04/2015,36.272999,36.690201,31.704201,33.333099,27.043276,180953434
31/05/2015,33.154301,33.710499,30.7904,31.9326,26.63938,158800807
30/06/2015,32.041901,34.803101,31.7936,34.624298,28.884895,140486989
31/07/2015,34.604401,34.9123,29.0026,30.8897,25.76935,163033113
31/08/2015,30.800301,31.5949,28.9032,29.499201,24.609344,163429395
30/09/2015,29.787201,32.349998,29.379999,31.379999,26.178379,129340484
31/10/2015,31.33,32.439999,29.950001,32.150002,26.820742,150558786
30/11/2015,32.380001,33.740002,30.6,33.560001,28.875425,120844360
31/12/2015,33.560001,33.560001,29.66,30.85,26.543711,113469096
31/01/2016,31.030001,31.120001,27.690001,28.75,24.736843,125198360
29/02/2016,28.6,33.400002,28.58,30.35,26.113503,147086533
31/03/2016,29.85,32,28.155001,31.049999,26.715794,121059225
30/04/2016,29.83,31.780001,29.290001,30.700001,26.414652,156759312
31/05/2016,30.379999,30.74,27.57,29.4,26.079069,124946037
30/06/2016,29.41,31.120001,27.83,31.09,27.578171,107994999
31/07/2016,31.17,31.290001,29.200001,29.459999,26.13229,115627712
31/08/2016,29.5,30.49,28.559999,29.51,26.176645,132341130
30/09/2016,29.780001,30.98,29.73,30.469999,27.028206,100002566
31/10/2016,30.299999,31.965,28.92,31.27,27.737841,156246717
30/11/2016,31.66,33,30.82,32.599998,29.795313,105650931
31/12/2016,32.599998,34.080002,31.52,31.709999,28.981882,96793782
31/01/2017,31.709999,34.380001,31.530001,33.700001,30.80068,107125344
28/02/2017,33.68,35.389999,33.259998,35.060001,32.043671,131694117
31/03/2017,35,35.279999,33.810001,35.060001,32.043671,86074280
30/04/2017,35.200001,35.299999,29.875,30.5,27.875984,199308985
31/05/2017,30.700001,31.370001,29.4,30.51,28.724714,172082601
30/06/2017,30.559999,32.755001,30.299999,31.82,29.958057,142135039
31/07/2017,31.82,32.849998,30.91,31.27,29.440243,115666334
31/08/2017,31.4,32.279999,30.66,31.92,30.052208,92296348
30/09/2017,32.130001,33.68,31.65,32.990002,31.059599,94124369
31/10/2017,33.119999,33.450001,30.799999,31.469999,29.628538,129641046
30/11/2017,31.629999,31.870001,30.68,31.35,30.374529,90978800
31/12/2017,31.35,31.74,30.51,30.959999,29.996662,79312430
31/01/2018,31.129999,31.719999,29.940001,30.77,29.812576,107208410
28/02/2018,30.790001,30.85,28.434999,28.620001,27.729475,136904022
31/03/2018,28.620001,29.620001,27.6,28.639999,27.74885,108991206
30/04/2018,28.66,30.33,27.780001,27.85,26.983433,149199889
31/05/2018,27.709999,29.620001,27.24,29.299999,29.299999,127543992
30/06/2018,29.299999,30.059999,29.055,29.459999,29.459999,108528763
31/07/2018,29.25,30.440001,27.360001,28.540001,28.540001,151247381
31/08/2018,28.6,28.709999,27.299999,27.93,27.93,125584034
30/09/2018,27.6,27.620001,27.07,27.389999,27.389999,21399650
